location,section,level / floor,trade,state,start_date,complete_date,capture_date,building
MACHINE ROOM 191,B,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,MACHINE ROOM 191
MACHINE ROOM 191,B,1,Overhead Plumbing,in-progress,,,2025/06/06,MACHINE ROOM 191
MACHINE ROOM 191,B,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,MACHINE ROOM 191
MACHINE ROOM 191,B,1,Overhead Duct Insulation,in-progress,,,2025/06/06,MACHINE ROOM 191
MACHINE ROOM 191,B,1,Overhead Duct Rough In,in-progress,,,2025/06/06,MACHINE ROOM 191
MACHINE ROOM 191,B,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,MACHINE ROOM 191
INTERNAL AFFAIRS 119,B,1,Wall Drywall,complete,,2025/06/06,2025/06/06,INTERNAL AFFAIRS 119
INTERNAL AFFAIRS 119,B,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,INTERNAL AFFAIRS 119
INTERNAL AFFAIRS 119,B,1,Overhead Plumbing,in-progress,,,2025/06/06,INTERNAL AFFAIRS 119
INTERNAL AFFAIRS 119,B,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,INTERNAL AFFAIRS 119
INTERNAL AFFAIRS 119,B,1,Overhead Duct Insulation,in-progress,,,2025/06/06,INTERNAL AFFAIRS 119
INTERNAL AFFAIRS 119,B,1,Overhead Duct Rough In,in-progress,,,2025/06/06,INTERNAL AFFAIRS 119
INTERNAL AFFAIRS 119,B,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,INTERNAL AFFAIRS 119
FIRE RISER 178,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,FIRE RISER 178
FIRE RISER 178,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,FIRE RISER 178
FIRE RISER 178,A,1,Overhead Plumbing,in-progress,,,2025/06/06,FIRE RISER 178
FIRE RISER 178,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,FIRE RISER 178
FIRE RISER 178,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,FIRE RISER 178
FIRE RISER 178,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,FIRE RISER 178
FIRE RISER 178,A,1,Wall Prime Paint,in-progress,,,2025/06/06,FIRE RISER 178
LT 170,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,LT 170
LT 170,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,LT 170
LT 170,A,1,Overhead Plumbing,in-progress,,,2025/06/06,LT 170
LT 170,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,LT 170
LT 170,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,LT 170
LT 170,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,LT 170
LT 170,A,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,LT 170
SGT 171,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,SGT 171
SGT 171,A,1,In Wall Insulation,in-progress,,,2025/06/06,SGT 171
SGT 171,A,1,Overhead Plumbing,in-progress,,,2025/06/06,SGT 171
SGT 171,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,SGT 171
SGT 171,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,SGT 171
SGT 171,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,SGT 171
SGT 171,A,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,SGT 171
CPL 173,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,CPL 173
CPL 173,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,CPL 173
CPL 173,A,1,Overhead Plumbing,in-progress,,,2025/06/06,CPL 173
CPL 173,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,CPL 173
CPL 173,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,CPL 173
CPL 173,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,CPL 173
CPL 173,A,1,Wall Prime Paint,in-progress,,,2025/06/06,CPL 173
JUVENILE INTERVIEW 165,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,JUVENILE INTERVIEW 165
JUVENILE INTERVIEW 165,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,JUVENILE INTERVIEW 165
JUVENILE INTERVIEW 165,A,1,Overhead Plumbing,in-progress,,,2025/06/06,JUVENILE INTERVIEW 165
JUVENILE INTERVIEW 165,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,JUVENILE INTERVIEW 165
JUVENILE INTERVIEW 165,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,JUVENILE INTERVIEW 165
JUVENILE INTERVIEW 165,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,JUVENILE INTERVIEW 165
JUVENILE INTERVIEW 165,A,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,JUVENILE INTERVIEW 165
INTERVIEW / REVIEW ROOM 118,B,1,Wall Drywall,complete,,2025/06/06,2025/06/06,INTERVIEW / REVIEW ROOM 118
INTERVIEW / REVIEW ROOM 118,B,1,In Wall Insulation,in-progress,,,2025/06/06,INTERVIEW / REVIEW ROOM 118
INTERVIEW / REVIEW ROOM 118,B,1,Overhead Plumbing,in-progress,,,2025/06/06,INTERVIEW / REVIEW ROOM 118
INTERVIEW / REVIEW ROOM 118,B,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,INTERVIEW / REVIEW ROOM 118
INTERVIEW / REVIEW ROOM 118,B,1,Overhead Duct Insulation,in-progress,,,2025/06/06,INTERVIEW / REVIEW ROOM 118
INTERVIEW / REVIEW ROOM 118,B,1,Overhead Duct Rough In,in-progress,,,2025/06/06,INTERVIEW / REVIEW ROOM 118
INTERVIEW / REVIEW ROOM 118,B,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,INTERVIEW / REVIEW ROOM 118
INTERVIEW/ REVIEW ROOM 121,B,1,Wall Drywall,complete,,2025/06/06,2025/06/06,INTERVIEW/ REVIEW ROOM 121
INTERVIEW/ REVIEW ROOM 121,B,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,INTERVIEW/ REVIEW ROOM 121
INTERVIEW/ REVIEW ROOM 121,B,1,Overhead Plumbing,in-progress,,,2025/06/06,INTERVIEW/ REVIEW ROOM 121
INTERVIEW/ REVIEW ROOM 121,B,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,INTERVIEW/ REVIEW ROOM 121
INTERVIEW/ REVIEW ROOM 121,B,1,Overhead Duct Insulation,in-progress,,,2025/06/06,INTERVIEW/ REVIEW ROOM 121
INTERVIEW/ REVIEW ROOM 121,B,1,Overhead Duct Rough In,in-progress,,,2025/06/06,INTERVIEW/ REVIEW ROOM 121
INTERVIEW/ REVIEW ROOM 121,B,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,INTERVIEW/ REVIEW ROOM 121
INTERNAL AFFAIRS 120,B,1,Wall Drywall,complete,,2025/06/06,2025/06/06,INTERNAL AFFAIRS 120
INTERNAL AFFAIRS 120,B,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,INTERNAL AFFAIRS 120
INTERNAL AFFAIRS 120,B,1,Overhead Plumbing,in-progress,,,2025/06/06,INTERNAL AFFAIRS 120
INTERNAL AFFAIRS 120,B,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,INTERNAL AFFAIRS 120
INTERNAL AFFAIRS 120,B,1,Overhead Duct Insulation,in-progress,,,2025/06/06,INTERNAL AFFAIRS 120
INTERNAL AFFAIRS 120,B,1,Overhead Duct Rough In,in-progress,,,2025/06/06,INTERNAL AFFAIRS 120
INTERNAL AFFAIRS 120,B,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,INTERNAL AFFAIRS 120
SANE EXAM ROOM 168,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,SANE EXAM ROOM 168
SANE EXAM ROOM 168,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,SANE EXAM ROOM 168
SANE EXAM ROOM 168,A,1,Overhead Plumbing,in-progress,,,2025/06/06,SANE EXAM ROOM 168
SANE EXAM ROOM 168,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,SANE EXAM ROOM 168
SANE EXAM ROOM 168,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,SANE EXAM ROOM 168
SANE EXAM ROOM 168,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,SANE EXAM ROOM 168
SANE EXAM ROOM 168,A,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,SANE EXAM ROOM 168
SGT 172,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,SGT 172
SGT 172,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,SGT 172
SGT 172,A,1,Overhead Plumbing,in-progress,,,2025/06/06,SGT 172
SGT 172,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,SGT 172
SGT 172,A,1,Overhead Duct Insulation,complete,,2025/06/06,2025/06/06,SGT 172
SGT 172,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,SGT 172
SGT 172,A,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,SGT 172
CONFERENCE/WAR ROOM 163,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,CONFERENCE/WAR ROOM 163
CONFERENCE/WAR ROOM 163,A,1,In Wall Insulation,in-progress,,,2025/06/06,CONFERENCE/WAR ROOM 163
CONFERENCE/WAR ROOM 163,A,1,Overhead Plumbing,in-progress,,,2025/06/06,CONFERENCE/WAR ROOM 163
CONFERENCE/WAR ROOM 163,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,CONFERENCE/WAR ROOM 163
CONFERENCE/WAR ROOM 163,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,CONFERENCE/WAR ROOM 163
CONFERENCE/WAR ROOM 163,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,CONFERENCE/WAR ROOM 163
CONFERENCE/WAR ROOM 163,A,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,CONFERENCE/WAR ROOM 163
COLD CASE 175,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,COLD CASE 175
COLD CASE 175,A,1,In Wall Insulation,in-progress,,,2025/06/06,COLD CASE 175
COLD CASE 175,A,1,Overhead Plumbing,in-progress,,,2025/06/06,COLD CASE 175
COLD CASE 175,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,COLD CASE 175
COLD CASE 175,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,COLD CASE 175
COLD CASE 175,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,COLD CASE 175
COLD CASE 175,A,1,Wall Prime Paint,in-progress,,,2025/06/06,COLD CASE 175
CPL 174,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,CPL 174
CPL 174,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,CPL 174
CPL 174,A,1,Overhead Plumbing,in-progress,,,2025/06/06,CPL 174
CPL 174,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,CPL 174
CPL 174,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,CPL 174
CPL 174,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,CPL 174
CPL 174,A,1,Wall Prime Paint,in-progress,,,2025/06/06,CPL 174
COPY 176,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,COPY 176
COPY 176,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,COPY 176
COPY 176,A,1,Overhead Plumbing,in-progress,,,2025/06/06,COPY 176
COPY 176,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,COPY 176
COPY 176,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,COPY 176
COPY 176,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,COPY 176
COPY 176,A,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,COPY 176
SOFT INTERVIEW 162,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 162
SOFT INTERVIEW 162,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 162
SOFT INTERVIEW 162,A,1,Overhead Plumbing,in-progress,,,2025/06/06,SOFT INTERVIEW 162
SOFT INTERVIEW 162,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 162
SOFT INTERVIEW 162,A,1,Overhead Duct Insulation,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 162
SOFT INTERVIEW 162,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,SOFT INTERVIEW 162
SOFT INTERVIEW 162,A,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 162
SOFT INTERVIEW 161,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 161
SOFT INTERVIEW 161,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 161
SOFT INTERVIEW 161,A,1,Overhead Plumbing,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 161
SOFT INTERVIEW 161,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 161
SOFT INTERVIEW 161,A,1,Overhead Duct Insulation,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 161
SOFT INTERVIEW 161,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,SOFT INTERVIEW 161
SOFT INTERVIEW 161,A,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,SOFT INTERVIEW 161
GREETING ROOM 106,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,GREETING ROOM 106
GREETING ROOM 106,A,1,In Wall Insulation,in-progress,,,2025/06/06,GREETING ROOM 106
GREETING ROOM 106,A,1,Overhead Plumbing,in-progress,,,2025/06/06,GREETING ROOM 106
GREETING ROOM 106,A,1,Wall Drywall Finish,complete,,2025/06/06,2025/06/06,GREETING ROOM 106
GREETING ROOM 106,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,GREETING ROOM 106
GREETING ROOM 106,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,GREETING ROOM 106
GREETING ROOM 106,A,1,Wall Prime Paint,complete,,2025/06/06,2025/06/06,GREETING ROOM 106
DRY STORAGE 146,A,1,Wall Drywall,in-progress,,,2025/06/06,DRY STORAGE 146
DRY STORAGE 146,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,DRY STORAGE 146
DRY STORAGE 146,A,1,Overhead Plumbing,in-progress,,,2025/06/06,DRY STORAGE 146
DRY STORAGE 146,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,DRY STORAGE 146
DRY STORAGE 146,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,DRY STORAGE 146
DRY STORAGE 146,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,DRY STORAGE 146
DRY STORAGE 146,A,1,Wall Prime Paint,in-progress,,,2025/06/06,DRY STORAGE 146
WAITING/LOBBY 100,B,1,Wall Drywall,in-progress,,,2025/06/06,WAITING/LOBBY 100
WAITING/LOBBY 100,B,1,In Wall Insulation,in-progress,,,2025/06/06,WAITING/LOBBY 100
WAITING/LOBBY 100,B,1,Overhead Plumbing,in-progress,,,2025/06/06,WAITING/LOBBY 100
WAITING/LOBBY 100,B,1,Wall Drywall Finish,in-progress,,,2025/06/06,WAITING/LOBBY 100
WAITING/LOBBY 100,B,1,Overhead Duct Insulation,in-progress,,,2025/06/06,WAITING/LOBBY 100
WAITING/LOBBY 100,B,1,Overhead Duct Rough In,in-progress,,,2025/06/06,WAITING/LOBBY 100
WAITING/LOBBY 100,B,1,Wall Prime Paint,in-progress,,,2025/06/06,WAITING/LOBBY 100
PUBLIC RESTROOM 106,A,1,Wall Drywall,in-progress,,,2025/06/06,PUBLIC RESTROOM 106
PUBLIC RESTROOM 106,A,1,In Wall Insulation,in-progress,,,2025/06/06,PUBLIC RESTROOM 106
PUBLIC RESTROOM 106,A,1,Overhead Plumbing,in-progress,,,2025/06/06,PUBLIC RESTROOM 106
PUBLIC RESTROOM 106,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,PUBLIC RESTROOM 106
PUBLIC RESTROOM 106,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,PUBLIC RESTROOM 106
PUBLIC RESTROOM 106,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,PUBLIC RESTROOM 106
PUBLIC RESTROOM 106,A,1,Wall Prime Paint,in-progress,,,2025/06/06,PUBLIC RESTROOM 106
RECEPTION 147,A,1,Wall Drywall,in-progress,,,2025/06/06,RECEPTION 147
RECEPTION 147,A,1,In Wall Insulation,in-progress,,,2025/06/06,RECEPTION 147
RECEPTION 147,A,1,Overhead Plumbing,in-progress,,,2025/06/06,RECEPTION 147
RECEPTION 147,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,RECEPTION 147
RECEPTION 147,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,RECEPTION 147
RECEPTION 147,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,RECEPTION 147
RECEPTION 147,A,1,Wall Prime Paint,in-progress,,,2025/06/06,RECEPTION 147
HR 154,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,HR 154
HR 154,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,HR 154
HR 154,A,1,Overhead Plumbing,in-progress,,,2025/06/06,HR 154
HR 154,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,HR 154
HR 154,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,HR 154
HR 154,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,HR 154
HR 154,A,1,Wall Prime Paint,in-progress,,,2025/06/06,HR 154
HR 155,A,1,Wall Drywall,in-progress,,,2025/06/06,HR 155
HR 155,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,HR 155
HR 155,A,1,Overhead Plumbing,in-progress,,,2025/06/06,HR 155
HR 155,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,HR 155
HR 155,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,HR 155
HR 155,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,HR 155
HR 155,A,1,Wall Prime Paint,in-progress,,,2025/06/06,HR 155
HR 156,A,1,Wall Drywall,in-progress,,,2025/06/06,HR 156
HR 156,A,1,In Wall Insulation,in-progress,,,2025/06/06,HR 156
HR 156,A,1,Overhead Plumbing,in-progress,,,2025/06/06,HR 156
HR 156,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,HR 156
HR 156,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,HR 156
HR 156,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,HR 156
HR 156,A,1,Wall Prime Paint,in-progress,,,2025/06/06,HR 156
HR 157,A,1,Wall Drywall,in-progress,,,2025/06/06,HR 157
HR 157,A,1,In Wall Insulation,in-progress,,,2025/06/06,HR 157
HR 157,A,1,Overhead Plumbing,in-progress,,,2025/06/06,HR 157
HR 157,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,HR 157
HR 157,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,HR 157
HR 157,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,HR 157
HR 157,A,1,Wall Prime Paint,in-progress,,,2025/06/06,HR 157
CONFERENCE ROOM 153,A,1,Wall Drywall,in-progress,,,2025/06/06,CONFERENCE ROOM 153
CONFERENCE ROOM 153,A,1,In Wall Insulation,in-progress,,,2025/06/06,CONFERENCE ROOM 153
CONFERENCE ROOM 153,A,1,Overhead Plumbing,in-progress,,,2025/06/06,CONFERENCE ROOM 153
CONFERENCE ROOM 153,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,CONFERENCE ROOM 153
CONFERENCE ROOM 153,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,CONFERENCE ROOM 153
CONFERENCE ROOM 153,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,CONFERENCE ROOM 153
CONFERENCE ROOM 153,A,1,Wall Prime Paint,in-progress,,,2025/06/06,CONFERENCE ROOM 153
CENTRAL BREAKROOM 145,A,1,Wall Drywall,in-progress,,,2025/06/06,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,In Wall Insulation,in-progress,,,2025/06/06,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,Overhead Plumbing,in-progress,,,2025/06/06,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,CENTRAL BREAKROOM 145
CENTRAL BREAKROOM 145,A,1,Wall Prime Paint,in-progress,,,2025/06/06,CENTRAL BREAKROOM 145
Polygraph 152,A,1,Wall Drywall,in-progress,,,2025/06/06,Polygraph 152
Polygraph 152,A,1,In Wall Insulation,in-progress,,,2025/06/06,Polygraph 152
Polygraph 152,A,1,Overhead Plumbing,in-progress,,,2025/06/06,Polygraph 152
Polygraph 152,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,Polygraph 152
Polygraph 152,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,Polygraph 152
Polygraph 152,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,Polygraph 152
Polygraph 152,A,1,Wall Prime Paint,in-progress,,,2025/06/06,Polygraph 152
HR 151,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,HR 151
HR 151,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,HR 151
HR 151,A,1,Overhead Plumbing,in-progress,,,2025/06/06,HR 151
HR 151,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,HR 151
HR 151,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,HR 151
HR 151,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,HR 151
HR 151,A,1,Wall Prime Paint,in-progress,,,2025/06/06,HR 151
HR 150,A,1,Wall Drywall,in-progress,,,2025/06/06,HR 150
HR 150,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,HR 150
HR 150,A,1,Overhead Plumbing,in-progress,,,2025/06/06,HR 150
HR 150,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,HR 150
HR 150,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,HR 150
HR 150,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,HR 150
HR 150,A,1,Wall Prime Paint,in-progress,,,2025/06/06,HR 150
HR 149,A,1,Wall Drywall,complete,,2025/06/06,2025/06/06,HR 149
HR 149,A,1,In Wall Insulation,complete,,2025/06/06,2025/06/06,HR 149
HR 149,A,1,Overhead Plumbing,in-progress,,,2025/06/06,HR 149
HR 149,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,HR 149
HR 149,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,HR 149
HR 149,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,HR 149
HR 149,A,1,Wall Prime Paint,in-progress,,,2025/06/06,HR 149
Background-159,A,1,Wall Drywall,in-progress,,,2025/06/06,Background-159
Background-159,A,1,In Wall Insulation,in-progress,,,2025/06/06,Background-159
Background-159,A,1,Overhead Plumbing,in-progress,,,2025/06/06,Background-159
Background-159,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,Background-159
Background-159,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,Background-159
Background-159,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,Background-159
Background-159,A,1,Wall Prime Paint,in-progress,,,2025/06/06,Background-159
Risk Management - 158,A,1,Wall Drywall,in-progress,,,2025/06/06,Risk Management - 158
Risk Management - 158,A,1,In Wall Insulation,in-progress,,,2025/06/06,Risk Management - 158
Risk Management - 158,A,1,Overhead Plumbing,in-progress,,,2025/06/06,Risk Management - 158
Risk Management - 158,A,1,Wall Drywall Finish,in-progress,,,2025/06/06,Risk Management - 158
Risk Management - 158,A,1,Overhead Duct Insulation,in-progress,,,2025/06/06,Risk Management - 158
Risk Management - 158,A,1,Overhead Duct Rough In,in-progress,,,2025/06/06,Risk Management - 158
Risk Management - 158,A,1,Wall Prime Paint,in-progress,,,2025/06/06,Risk Management - 158
UNISEX RESTROOM 169,A,1,Wall Drywall,complete,,2025/06/13,2025/06/13,UNISEX RESTROOM 169
UNISEX RESTROOM 169,A,1,In Wall Insulation,complete,,2025/06/13,2025/06/13,UNISEX RESTROOM 169
UNISEX RESTROOM 169,A,1,Overhead Plumbing,complete,,2025/06/13,2025/06/13,UNISEX RESTROOM 169
UNISEX RESTROOM 169,A,1,Wall Drywall Finish,in-progress,,,2025/06/13,UNISEX RESTROOM 169
UNISEX RESTROOM 169,A,1,Overhead Duct Insulation,complete,,2025/06/13,2025/06/13,UNISEX RESTROOM 169
UNISEX RESTROOM 169,A,1,Overhead Duct Rough In,complete,,2025/06/13,2025/06/13,UNISEX RESTROOM 169
UNISEX RESTROOM 169,A,1,Wall Prime Paint,in-progress,,,2025/06/13,UNISEX RESTROOM 169
CORRIDOR 181,D,1,Wall Drywall,complete,,2025/06/13,2025/06/13,CORRIDOR 181
CORRIDOR 181,D,1,In Wall Insulation,complete,,2025/06/13,2025/06/13,CORRIDOR 181
CORRIDOR 181,D,1,Overhead Plumbing,in-progress,,,2025/06/13,CORRIDOR 181
CORRIDOR 181,D,1,Wall Drywall Finish,in-progress,,,2025/06/13,CORRIDOR 181
CORRIDOR 181,D,1,Overhead Duct Insulation,in-progress,,,2025/06/13,CORRIDOR 181
CORRIDOR 181,D,1,Overhead Duct Rough In,in-progress,,,2025/06/13,CORRIDOR 181
CORRIDOR 181,D,1,Wall Prime Paint,in-progress,,,2025/06/13,CORRIDOR 181
RESTROOM 183,C,1,Wall Drywall,in-progress,,,2025/06/13,RESTROOM 183
RESTROOM 183,C,1,In Wall Insulation,in-progress,,,2025/06/13,RESTROOM 183
RESTROOM 183,C,1,Overhead Plumbing,complete,,2025/06/13,2025/06/13,RESTROOM 183
RESTROOM 183,C,1,Wall Drywall Finish,in-progress,,,2025/06/13,RESTROOM 183
RESTROOM 183,C,1,Overhead Duct Insulation,in-progress,,,2025/06/13,RESTROOM 183
RESTROOM 183,C,1,Overhead Duct Rough In,in-progress,,,2025/06/13,RESTROOM 183
RESTROOM 183,C,1,Wall Prime Paint,in-progress,,,2025/06/13,RESTROOM 183
CORRIDOR 108,B,1,Wall Drywall,complete,,2025/06/13,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,In Wall Insulation,complete,,2025/06/13,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,Overhead Plumbing,in-progress,,,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,Wall Drywall Finish,complete,,2025/06/13,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,Overhead Duct Insulation,in-progress,,,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,Overhead Duct Rough In,in-progress,,,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,Wall Prime Paint,in-progress,,,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,Wall Drywall,complete,,2025/06/13,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,In Wall Insulation,in-progress,,,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,Overhead Plumbing,in-progress,,,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,Wall Drywall Finish,complete,,2025/06/13,2025/06/13,CORRIDOR 108
CORRIDOR 108,B,1,Overhead Duct Insulation,in-progress,,,2025/06/13,CORRIDOR 108
