"Activity ID","Name","Start","Finish","Duration","Trade/Area","Predicted Location","Predicted Trade Name"
"CN-F-Z02.MYD.S24.MCP7.1894","Pull,Term,Test & Torque Feeder from MCP-07-BDC to MCP-07-Basin HT Panel A","2025-12-30","2026-01-05","24","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 4","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S36.TEQP.006","Complete Pathways for Tel,Sec,& AccCtrl to NUN  1.24","2025-12-30","2026-01-09","56","UNO3A > 05 > 09 > 2 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S36.ISPF.001","Pull,Term & Test Short Route Backbone Fiber from SSNR to NUN  1.24","2025-12-30","2026-01-05","24","UNO3A > 05 > 09 > 2 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S36.ISPF.006","Pull,Term & Test Long Route Backbone Fiber from SSNR to NUN  1.24","2025-12-30","2026-01-06","32","UNO3A > 05 > 09 > 2 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"998296503","DCH2-Fire Riser/Restroom/Janitor (1-572/553/552)-Install Bathroom Fixtures/Devices/Finishes","2025-12-30","2026-01-07","40","UNO3A > 05 > 06 > 3 > 3 > 3","DCH2",""
"CON-BB-5395","EYD2-S14 Gen to GPS Terms & Torques Group 1","2025-12-30","2026-01-05","24","UNO3A > 05 > 07 > 02 > 1 > 2","EYD2 Gen Yard","Generator Placement"
"998305183","MCP-7-Pick/Set/Bolt-Up MCP Modules (Temp Seal Joints/Penetrations)","2025-12-30","2026-01-02","16","UNO3A > 05 > 08 > 2 > 5","MYD1 MCP",""
"998308273","MCP-6-Pull/Term Cooling Tower Receptacle Circuits","2025-12-30","2026-01-08","48","UNO3A > 05 > 08 > 1 > 5","MYD1 MCP",""
"CX-12346","DCH2-Electric Water Heaters L2 YT","2025-12-30","2025-12-31","8","UNO3A > 06 > 02 > 4 > 4 > 2","DCH2",""
"CX-10800","MYD1-MUP L2 Yellow Tag","2025-12-31","2025-12-31","0","UNO3A > 06 > 01 > 4 > 5 > 2 > 5","MYD1 MCP",""
"CX-10574","EYD1-Generator 09 L3","2026-01-01","2026-01-02","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 3","EYD1 Gen Yard","Generator Placement"
"CX-10575","EYD1-Generator 10 L3","2026-01-01","2026-01-02","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 3","EYD1 Gen Yard","Generator Placement"
"CX-10580","EYD1-Generator 11 L3","2026-01-01","2026-01-02","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 3","EYD1 Gen Yard","Generator Placement"
"CX-10581","EYD1-Generator 12 L3","2026-01-01","2026-01-02","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 3","EYD1 Gen Yard","Generator Placement"
"CX-10563","EYD1-Generator 16 Endurance Run","2026-01-01","2026-01-02","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 1","EYD1 Gen Yard","Generator Placement"
"CX-10564","EYD1-Generator 17 Endurance Run","2026-01-01","2026-01-02","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 1","EYD1 Gen Yard","Generator Placement"
"CX-10810","MYD1-MUP L3","2026-01-01","2026-01-15","80","UNO3A > 06 > 01 > 1 > 2 > 4","MYD1 MCP",""
"CX-10428","EYD1-RMU Module 06 L2 Yellow Tag","2026-01-01","2026-01-05","16","UNO3A > 06 > 01 > 4 > 6 > 3 > 3 > 2 > 1","EYD1 Gen Yard",""
"CN-F-Z01.DCH.S39.1-500.0031","Install Wall Drops for VESDA Loop S-7 in Room 1-500-Zone 1 DCH","2026-01-01","2026-01-02","8","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.1-500.0042","Install Wall Drops for VESDA Loop N-7 in Room 1-500-Zone 1 DCH","2026-01-01","2026-01-02","8","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z02.DCH.S39.HA-20.0001","Install VESDA Panel for Inside Hot Aisle Loop SVH HA S-20 in Room 1-550-Zone 2 DCH","2026-01-01","2026-01-05","16","UNO3A > 05 > 06 > 3 > 3 > 1 > 6","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S39.HA-21.0001","Install VESDA Panel for Inside Hot Aisle Loop SVH HA S-21 in Room 1-550-Zone 2 DCH","2026-01-01","2026-01-05","16","UNO3A > 05 > 06 > 3 > 3 > 1 > 6","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S39.HA-22.0001","Install VESDA Panel for Inside Hot Aisle Loop SVH HA S-22 in Room 1-550-Zone 2 DCH","2026-01-01","2026-01-05","16","UNO3A > 05 > 06 > 3 > 3 > 1 > 6","Zone 2 Conveyance",""
"CN-F-Z02.EYD.S18.HA75.76.0001","Install Cable Tray from Zone 2 USS 25-26 to Rows 75-76","2026-01-01","2026-01-06","24","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance","Electrical Yard Equipment Conduit"
"CN-F-Z01.MYD.S36..011","Pull,Term,& Test Access Control Homeruns for NUN 1.21","2026-01-01","2026-01-07","32","UNO3A > 05 > 09 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.DCH.S18.TB.159","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-3 to TAPBOX-40BOT","2026-01-01","2026-01-05","16","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 1","EYD1 USS Yard",""
"CN-F-Z02.DCH.S18.TB.171","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-3 to TAPBOX-42BOT","2026-01-01","2026-01-05","16","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 1","EYD1 USS Yard",""
"CN-F-Z02.DCH.S18.TB.175","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-3 to TAPBOX-44TOP","2026-01-01","2026-01-05","16","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 1","EYD1 USS Yard",""
"CON-1261","BMS-DCH2-Leak Detection-Pull Wire-South West","2026-01-01","2026-01-08","40","UNO3A > 05 > 06 > 4 > 2","DCH2",""
"CON-BB-5255","EYD2-S14 SSS-A to GPS MV/LV Terms & Torques","2026-01-01","2026-01-08","40","UNO3A > 05 > 07 > 02 > 1 > 2","EYD2 Gen Yard",""
"CON-BB-5265","EYD2-S14 SSS-B to GPS MV/LV Terms & Torques","2026-01-01","2026-01-08","40","UNO3A > 05 > 07 > 02 > 1 > 2","EYD2 Gen Yard",""
"CON-BB-5485","EYD2-S18 USS 480 Tap Box Pulls","2026-01-01","2026-01-30","160","UNO3A > 05 > 07 > 02 > 1 > 3","EYD2 Gen Yard",""
"CX-13001","DCH2-Electric Water Heaters L3","2026-01-01","2026-01-02","8","UNO3A > 06 > 02 > 1 > 3 > 2","DCH2",""
"CX-11944","EYD1 BMS/PMS Secondary Points Verification RMU USS XMFR Ring 5 (12-14)","2026-01-01","2026-01-06","24","UNO3A > 06 > 01 > 2 > 1 > 1 > 2","EYD1 Gen Yard",""
"CX-10703","MYD1-USS-CUB-6 L3","2026-01-04","2026-01-05","8","UNO3A > 06 > 01 > 1 > 2 > 1","MYD1 MCP",""
"CX-10583","EYD1-Generator 13 L3","2026-01-04","2026-01-05","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 3","EYD1 Gen Yard","Generator Placement"
"CX-10584","EYD1-Generator 14 L3","2026-01-04","2026-01-05","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 3","EYD1 Gen Yard","Generator Placement"
"CX-10591","EYD1-Generator 15 L3","2026-01-04","2026-01-05","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 3","EYD1 Gen Yard","Generator Placement"
"CX-10592","EYD1-Generator 16 L3","2026-01-04","2026-01-05","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 3","EYD1 Gen Yard","Generator Placement"
"CX-10179","EYD1-RMU Module 12 Level 3 (Control Power/RCx)","2026-01-04","2026-01-13","56","UNO3A > 06 > 01 > 1 > 3 > 3 > 1 > 1","EYD1 Gen Yard",""
"CX-10180","EYD1-RMU Module 13 Level 3 (Control Power/RCx)","2026-01-04","2026-01-13","56","UNO3A > 06 > 01 > 1 > 3 > 3 > 1 > 1","EYD1 Gen Yard",""
"CX-10181","EYD1-RMU Module 14 Level 3 (Control Power/RCx)","2026-01-04","2026-01-13","56","UNO3A > 06 > 01 > 1 > 3 > 3 > 1 > 1","EYD1 Gen Yard",""
"CX-10205","EYD1-USS Module 12 Level 3 (Control Power/RCx)","2026-01-04","2026-01-13","56","UNO3A > 06 > 01 > 1 > 3 > 3 > 1 > 2","EYD1 Gen Yard",""
"CX-10206","EYD1-USS Module 13 Level 3 (Control Power/RCx)","2026-01-04","2026-01-13","56","UNO3A > 06 > 01 > 1 > 3 > 3 > 1 > 2","EYD1 Gen Yard",""
"CX-10207","EYD1-USS Module 14 Level 3 (Control Power/RCx)","2026-01-04","2026-01-13","56","UNO3A > 06 > 01 > 1 > 3 > 3 > 1 > 2","EYD1 Gen Yard",""
"CX-10736","DCH1-Skidded Load Center B-03 L3","2026-01-04","2026-01-05","8","UNO3A > 06 > 01 > 1 > 4 > 3","DCH1",""
"CN-F-Z01.DCH.S39.1-500.0032","Install Wall Drops for VESDA Loop S-8 in Room 1-500-Zone 1 DCH","2026-01-04","2026-01-05","8","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.1-500.0043","Install Wall Drops for VESDA Loop N-8 in Room 1-500-Zone 1 DCH","2026-01-04","2026-01-05","8","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.HA-18.0001","Install VESDA Panel for Inside Hot Aisle Loop SVH HA S-18 in Room 1-500-Zone 1 DCH","2026-01-04","2026-01-06","16","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.HA-18.0002","Install VESDA Panel for Inside Hot Aisle Loop SVH HA N-18 in Room 1-500-Zone 1 DCH","2026-01-04","2026-01-06","16","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z02.MYD.S21.USS-7.1867","Complete Pathway to MY06-SWGR-RMU-USS-CUB-7 in Zone 2 MYD","2026-01-04","2026-01-05","8","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 1","Zone 2 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z02.EYD.S14.PRN.009","Pull & Port PRN Fiber from EY06-GPS to EY06-GEN-9","2026-01-04","2026-01-07","24","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 7 > 5","Zone 2 Conveyance","Generator Placement"
"CN-F-Z02.MYD.USS.07","MYD Zone 2 USS 07 Install Trestle Steel","2026-01-04","2026-01-09","40","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 1","Zone 2 Conveyance","Structural Steel"
"998305233","MCP-7-Install Pipe Conveyance Support & Cooling Tower Platform Columns","2026-01-04","2026-01-09","40","UNO3A > 05 > 08 > 2 > 5","EYD2 USS Yard","Conveyance"
"998305303","MCP-7-Install Roofing Membrane","2026-01-04","2026-01-07","24","UNO3A > 05 > 08 > 2 > 5","MYD2 MCP","Roofing Membrane"
"998305343","MCP-7-Interior PCW/CDW Interconnections","2026-01-04","2026-01-09","40","UNO3A > 05 > 08 > 2 > 5","MYD2 MCP",""
"998305533","PDC/USS-7-Set Racking from USS-7 to MCP-7","2026-01-04","2026-01-05","8","UNO3A > 05 > 08 > 2 > 5 > 1","EYD1 USS Yard",""
"CX-10593","EYD1-Generator 17 L3","2026-01-05","2026-01-06","8","UNO3A > 06 > 01 > 1 > 3 > 4 > 3","EYD1 Gen Yard","Generator Placement"
"CX-10698","EYD1-RMU Module 06 Level 3","2026-01-05","2026-01-06","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 2","EYD1 Gen Yard",""
"CX-10704","EYD1-RMU Module 07 Level 3","2026-01-05","2026-01-06","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 2","EYD1 Gen Yard",""
"CX-10713","EYD1-RMU Module 08 Level 3","2026-01-05","2026-01-06","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 2","EYD1 Gen Yard",""
"CX-10705","EYD1-USS Module 06 Level 3","2026-01-05","2026-01-06","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 1","EYD1 Gen Yard",""
"CX-10714","EYD1-USS Module 07 Level 3","2026-01-05","2026-01-06","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 1","EYD1 Gen Yard",""
"CX-10719","EYD1-USS Module 08 Level 3","2026-01-05","2026-01-06","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 1","EYD1 Gen Yard",""
"CX-10745","DCH1-Skidded Load Center B-04 L3","2026-01-05","2026-01-06","8","UNO3A > 06 > 01 > 1 > 4 > 3","DCH1",""
"CN-F-Z01.DCH.S39.1-500.0033","Install Wall Drops for VESDA Loop S-9 in Room 1-500-Zone 1 DCH","2026-01-05","2026-01-06","8","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.1-500.0044","Install Wall Drops for VESDA Loop N-9 in Room 1-500-Zone 1 DCH","2026-01-05","2026-01-06","8","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z02.DCH.S36.DCH.0001","Place,Anchor,Fit-Out & Ground CCA-4 in Zone 2 DCH","2026-01-05","2026-01-06","8","UNO3A > 05 > 06 > 3 > 3 > 1 > 6","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S18.TB.2145","Complete Pathway to TAPBOX-48TOP in Zone 2 DCH","2026-01-05","2026-01-06","8","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S18.TB.2147","Complete Pathway to TAPBOX-47BOT in Zone 2 DCH","2026-01-05","2026-01-06","8","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S18.TB.2179","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-4 to TAPBOX-41BOT","2026-01-05","2026-01-07","16","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 1","EYD1 USS Yard",""
"CN-F-Z02.DCH.S18.TB.2180","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-4 to TAPBOX-43BOT","2026-01-05","2026-01-07","16","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 1","EYD1 USS Yard",""
"CN-F-Z02.DCH.S18.TB.2181","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-4 to TAPBOX-44BOT","2026-01-05","2026-01-07","16","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 1","EYD1 USS Yard",""
"CN-F-Z02.MYD.S24.USS-7.1868","Complete Pathway to MY06-XFMR-USS-CUB-7 in Zone 2 MYD","2026-01-05","2026-01-06","8","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 1","Zone 2 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S10.USS-7.1879","Pull & Test MV Feeder from EY06-SWGR-SSS-A to MY06-SWGR-RMU-USS-CUB-07","2026-01-05","2026-01-08","24","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 2","EYD1 USS Yard","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S24.MCP7.1895","Pull,Term,Test & Torque Feeder from MCP-07-BDC to MCP-07-Basin HT Panel B","2026-01-05","2026-01-08","24","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 4","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S24.MCP9.1897","Pull,Term,Test & Torque Feeder from MCP-09-BDC to MCP-09-Basin HT Panel A","2026-01-05","2026-01-08","24","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 4","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S36.TEQP.007","Complete Pathways for Tel,Sec,& AccCtrl to NUN  1.26","2026-01-05","2026-01-14","56","UNO3A > 05 > 09 > 2 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S36.ISPF.002","Pull,Term & Test Short Route Backbone Fiber from SSNR to NUN  1.26","2026-01-05","2026-01-08","24","UNO3A > 05 > 09 > 2 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S36.ISPF.007","Pull,Term & Test Long Route Backbone Fiber from SSNR to NUN  1.26","2026-01-05","2026-01-09","32","UNO3A > 05 > 09 > 2 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.DCH.S18.TB.190","Complete Pathway to TAPBOX-47TOP in Zone 2 DCH","2026-01-05","2026-01-12","40","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S18.TB.194","Complete Pathway to TAPBOX-48BOT in Zone 2 DCH","2026-01-05","2026-01-12","40","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance",""
"PRO-OFE-015","MYD2-Deliver MCP-09","2026-01-05","2026-01-06","8","UNO3A > 04 > 03 > 01 > 02 > 06","MYD2 MCP",""
"CON-BB-5405","EYD2-S14 Gen to GPS Terms & Torques Group 2","2026-01-05","2026-01-08","24","UNO3A > 05 > 07 > 02 > 1 > 2","EYD2 Gen Yard","Generator Placement"
"998305603","PDC/USS-7-Set USS-7","2026-01-05","2026-01-06","8","UNO3A > 05 > 08 > 2 > 5 > 1","EYD1 USS Yard",""
"CX-13453","DCH2-AC-D02 L2 YT","2026-01-05","2026-01-06","8","UNO3A > 06 > 02 > 4 > 4 > 2","DCH2",""
"CX-10283","EYD1-GPS Module Level 3 (Phasing & Paralleling)","2026-01-06","2026-01-13","40","UNO3A > 06 > 01 > 1 > 3 > 1","EYD1 Gen Yard",""
"CX-10718","EYD1-RMU Module 09 Level 3","2026-01-06","2026-01-07","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 2","EYD1 Gen Yard",""
"CX-10727","EYD1-RMU Module 10 Level 3","2026-01-06","2026-01-07","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 2","EYD1 Gen Yard",""
"CX-10742","EYD1-RMU Module 11 Level 3","2026-01-06","2026-01-07","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 2","EYD1 Gen Yard",""
"CX-10728","EYD1-USS Module 09 Level 3","2026-01-06","2026-01-07","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 1","EYD1 Gen Yard",""
"CX-10743","EYD1-USS Module 10 Level 3","2026-01-06","2026-01-07","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 1","EYD1 Gen Yard",""
"CX-10754","EYD1-USS Module 11 Level 3","2026-01-06","2026-01-07","8","UNO3A > 06 > 01 > 1 > 3 > 3 > 2 > 1","EYD1 Gen Yard",""
"CX-10757","MYD1-MCP1-Chiller Startup (FOAK)","2026-01-06","2026-01-16","64","UNO3A > 06 > 01 > 1 > 2 > gCUB","MYD1 MCP",""
"CX-10758","DCH1-Skidded Load Center B-05 L3","2026-01-06","2026-01-07","8","UNO3A > 06 > 01 > 1 > 4 > 3","DCH1",""
"CX-10276","MYD1-MCP1-L2 Yellow Tag","2026-01-06","2026-01-06","0","UNO3A > 06 > 01 > 4 > 5 > 2 > 1","MYD1 MCP",""
"470002401","DCH2-Fire Riser 1-573-Install Fire Suppression Equipment","2026-01-06","2026-01-21","80","UNO3A > 05 > 06 > 3 > 3 > 4","DCH2",""
"CN-F-Z01.DCH.S39.1-500.0034","Install Wall Drops for VESDA Loop S-10 in Room 1-500-Zone 1 DCH","2026-01-06","2026-01-07","8","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.1-500.0045","Install Wall Drops for VESDA Loop N-10 in Room 1-500-Zone 1 DCH","2026-01-06","2026-01-07","8","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.HA-19.0001","Install VESDA Panel for Inside Hot Aisle Loop SVH HA S-19 in Room 1-500-Zone 1 DCH","2026-01-06","2026-01-08","16","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.HA-19.0002","Install VESDA Panel for Inside Hot Aisle Loop SVH HA N-19 in Room 1-500-Zone 1 DCH","2026-01-06","2026-01-08","16","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z02.MYD.S24.USS-7.1869","Complete Pathway to MY06-SWGR-USS-CUB-7 in Zone 2 MYD","2026-01-06","2026-01-07","8","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 1","Zone 2 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S24.USS-7.1876","Pull,Term & Test DC Feeder from MY05-DCSYS-A to MY05-USS-7 (DC Power)","2026-01-06","2026-01-09","24","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 4","EYD1 USS Yard","Mechanical Yard Equipment Placement"
"719323554","Lighting on tank-FIRE PUMPHOUSE,BUILDOUT","2026-01-06","2026-01-13","40","UNO3A > 05 > 08 > 1 > 6 > 4","Fire Pump House","Booster Pump System Installation"
"CON-BB-4725","EYD2-RMU to SSS-A AC Pulls and Terms","2026-01-06","2026-01-21","80","UNO3A > 05 > 07 > 02 > 1 > 4","EYD2 Gen Yard",""
"CON-BB-4765","EYD2-RMU to SSS-B AC Pulls and Terms","2026-01-06","2026-01-21","80","UNO3A > 05 > 07 > 02 > 1 > 4","EYD2 Gen Yard",""
"998305633","PDC/USS-7-Set XFMR-7","2026-01-06","2026-01-07","8","UNO3A > 05 > 08 > 2 > 5 > 1","EYD1 USS Yard",""
"CX-13443","DCH2-AC-D02 L3","2026-01-06","2026-01-07","8","UNO3A > 06 > 02 > 1 > 3 > 2","DCH2",""
"CN-F-Z01.DCH.S39.1-500.0035","Install Wall Drops for VESDA Loop S-11 in Room 1-500-Zone 1 DCH","2026-01-07","2026-01-08","8","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z01.DCH.S39.1-500.0046","Install Wall Drops for VESDA Loop N-11 in Room 1-500-Zone 1 DCH","2026-01-07","2026-01-08","8","UNO3A > 05 > 06 > 2 > 1 > 11","Zone 1 Conveyance",""
"CN-F-Z02.DCH.S36.DCH.0004","Place,Anchor,Fit-Out & Ground CCB-4 in Zone 2 DCH","2026-01-07","2026-01-08","8","UNO3A > 05 > 06 > 3 > 3 > 1 > 6","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S18.TB.2144","Complete Pathway to TAPBOX-49TOP in Zone 2 DCH","2026-01-07","2026-01-08","8","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S18.TB.2148","Complete Pathway to TAPBOX-49BOT in Zone 2 DCH","2026-01-07","2026-01-08","8","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance",""
"CN-F-Z02.DCH.S18.TB.2149","Complete Pathway to TAPBOX-50BOT in Zone 2 DCH","2026-01-07","2026-01-08","8","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance",""
"CN-F-Z02.MYD.S21.USS-9.1870","Complete Pathway to MY06-SWGR-RMU-USS-CUB-9 in Zone 2 MYD","2026-01-07","2026-01-08","8","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 1","Zone 2 Conveyance","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S24.USS-7.1880","Pull & Test MV Feeder from MY06-SWGR-RMU-USS-CUB-07 to MY06-XFMR-USS-CUB-07","2026-01-07","2026-01-09","16","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 2","EYD1 USS Yard","Mechanical Yard Equipment Placement"
"CN-F-Z02.MYD.S24.USS-7.1881","Pull,Term,Test & Torque Feeder from MY06-XFMR-USS-CUB-7 to MY06-SWGR-USS-CUB-7","2026-01-07","2026-01-12","24","UNO3A > 05 > 08 > 2 > 4 > 14 > 1 > 4","EYD1 USS Yard","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S36.LVCR.009","Trim & Device Telecom for NUN 1.21","2026-01-07","2026-01-13","32","UNO3A > 05 > 09 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z01.MYD.S36..012","Pull,Term,& Test Access Control Homeruns for NUN 1.23","2026-01-07","2026-01-13","32","UNO3A > 05 > 09 > 1 > 1","MYD1 MCP","Mechanical Yard Equipment Placement"
"CN-F-Z02.DCH.S18.TB.179","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-5 to TAPBOX-45BOT","2026-01-07","2026-01-09","16","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 1","EYD1 USS Yard",""
"CN-F-Z02.DCH.S18.TB.187","Pull,Term,Test & Torque Feeder from EY06-SWGR-USS-5 to TAPBOX-46TOP","2026-01-07","2026-01-09","16","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 1","EYD1 USS Yard",""
"CN-F-Z02.DCH.S18.TB.198","Complete Pathway to TAPBOX-50TOP in Zone 2 DCH","2026-01-07","2026-01-14","40","UNO3A > 05 > 07 > 02 > 2 > 10 > 1 > 2","Zone 2 Conveyance",""
"CN-F-Z02.EYD.S14.PRN.010","Pull & Port PRN Fiber from EY06-GPS to EY06-GEN-10","2026-01-07","2026-01-12","24","UNO3A > 05 > 07 > 02 > 2 > FTIS14 Zone 2 > 7 > 5","Zone 2 Conveyance","Generator Placement"
"998304793","MCP-9-Move Cooling Tower Platform from Build Area to Prefab Area","2026-01-07","2026-01-08","8","UNO3A > 05 > 08 > 2 > 6","MYD2 MCP","Concrete Formwork"
"998305573","PDC/USS-7-Set RMU-7","2026-01-07","2026-01-08","8","UNO3A > 05 > 08 > 2 > 5 > 1","EYD1 USS Yard",""
"998305933","MCP-11-Assemble Cooling Tower Platform on Ground (Davis)","2026-01-07","2026-01-20","64","UNO3A > 05 > 08 > 2 > 7","MYD1 MCP","Concrete Formwork"
"998306993","MCP-2-Pull/Term Cooling Tower Receptacle Circuits","2026-01-07","2026-01-15","48","UNO3A > 05 > 08 > 1 > 3","MYD1 MCP",""
"CX-12121","DCH1-AC-D01 L3","2026-01-07","2026-01-08","8","UNO3A > 06 > 01 > 1 > 4 > 3","DCH1",""
"PRO-OFE-407","MYD2-Deliver MCP-11 CTS Support Steel Delivery (ETA 1/7)","2026-01-07","2026-01-07","0","UNO3A > 03 > 9","MYD2 MCP","Structural Steel"
"CX-11019","EYD2-BDC/DCP/DCOP Energization","2026-01-08","2026-01-12","16","UNO3A > 06 > 02 > 1 > 2 > 2","EYD2 Gen Yard",""
"CX-10572","EYD2-SSS-A Module L2 Yellow Tag (Control Power/RCx)","2026-01-08","2026-01-08","0","UNO3A > 06 > 02 > 4 > 3 > 2","EYD2 Gen Yard",""
"CX-11047","EYD2-SSS-B Module L2 Yellow Tag (Control Power/RCx)","2026-01-08","2026-01-08","0","UNO3A > 06 > 02 > 4 > 3 > 2","EYD2 Gen Yard",""
"CN-F-Z02.DCH.S29.1-550.0009","QC Inspect Branch Raceway in Area 1-550-Zone 2 DCH","2026-01-08","2026-01-09","8","UNO3A > 05 > 06 > 3 > 3 > 1 > 6","Zone 2 Conveyance","Electrical Yard Equipment Conduit"
